"event_id","person_id","device_id","mu_event_id","event_start_date_utc","event_start_date_local","event_end_date_utc","event_end_date_local","event_recorded_date_utc","event_uploaded_date_utc","event_uploaded_date_local","event_status","event_status_flags","event_type_id","event_type_name","event_type_code","event_type_description","event_type_criticality_id","event_type_criticality_name","_file_name","_feed_type","_delivery_date","_dlt_load_id","_dlt_id","client_id","location_id"
"3594146","42662","688","2913793","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:35:09.702","2025-09-04 12:35:09.702","2025-09-04 13:35:09.702","F","-25289770","390","Home Longitude","EV_HOME_LON","Home Longitude","3","HIGH","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","oFCrMPlGrMLsLA",,
"3594147","42662","688","2913794","2025-09-04 12:34:55.000","2025-09-04 13:34:55.000","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:35:09.708","2025-09-04 12:35:09.708","2025-09-04 13:35:09.708","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","dJgjSoSUz4kFVA",,
"3594148","42662","688","2913795","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:35:09.716","2025-09-04 12:35:09.716","2025-09-04 13:35:09.716","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","pebeuW8/NGopVQ",,
"3594247","42662","688","2913972","2025-09-04 13:08:53.000","2025-09-04 14:08:53.000","2025-09-04 13:08:53.000","2025-09-04 14:08:53.000","2025-09-04 13:09:13.750","2025-09-04 13:09:13.750","2025-09-04 14:09:13.750","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","sw4W82MEL5TMyg",,
"3594248","42662","688","2913974","2025-09-04 13:08:57.000","2025-09-04 14:08:57.000","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:09:13.761","2025-09-04 13:09:13.761","2025-09-04 14:09:13.761","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","JLShhGFtNAQxHQ",,
"3594254","42662","688","2913979","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:11:28.969","2025-09-04 13:11:28.969","2025-09-04 14:11:28.969","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","Ntrg9yLqb7Kwog",,
"3594255","42662","688","2913980","2025-09-04 13:11:16.000","2025-09-04 14:11:16.000","2025-09-04 13:11:16.000","2025-09-04 14:11:16.000","2025-09-04 13:11:29.014","2025-09-04 13:11:29.014","2025-09-04 14:11:29.014","F","0","634","An external device has connected to this device over BLE","EV_BLE_CONNECTION_CONNECTED","An external device has connected to this device over BLE","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","YKIudcQf5BbLyA",,
"3594258","42662","688","2913984","2025-09-04 13:11:28.000","2025-09-04 14:11:28.000","2025-09-04 13:11:28.000","2025-09-04 14:11:28.000","2025-09-04 13:11:44.066","2025-09-04 13:11:44.066","2025-09-04 14:11:44.066","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","2vpFLD3RP4h4vg",,
"3594259","42662","688","2913986","2025-09-04 13:11:32.000","2025-09-04 14:11:32.000","2025-09-04 13:11:32.000","2025-09-04 14:11:32.000","2025-09-04 13:11:44.082","2025-09-04 13:11:44.082","2025-09-04 14:11:44.082","F","0","635","A BLE-connected external device has disconnected from this device","EV_BLE_CONNECTION_DISCONNECTED","A BLE-connected external device has disconnected from this device","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757041927.369866","xYZRTWX6QdeTvA",,
"3594520","42662","688","2914598","2025-09-04 14:08:54.000","2025-09-04 15:08:54.000","2025-09-04 14:08:54.000","2025-09-04 15:08:54.000","2025-09-04 14:09:07.746","2025-09-04 14:09:07.746","2025-09-04 15:09:07.746","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904141226.jsonl","home_office","2025-09-04","1757041927.369866","ozPDa0S4Ztoezg",,
"3594713","42662","688","2914882","2025-09-04 15:05:10.000","2025-09-04 16:05:10.000","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:05:29.265","2025-09-04 15:05:29.265","2025-09-04 16:05:29.265","F","4096","84","Power Loss","EV_MU_MAINS_START","Power Loss","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","50LTqidHAK/4Lw",,
"3594714","42662","688","2914883","2025-09-04 15:05:16.000","2025-09-04 16:05:16.000","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:44.290","2025-09-04 15:05:44.290","2025-09-04 16:05:44.290","F","4198400","556","MU Tilt Start","EV_MU_TILT_STARTED","MU Tilt Start","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","KG4tkqt8WrEYaA",,
"3594715","42662","688","2914884","2025-09-04 15:05:16.000","2025-09-04 16:05:16.000","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:44.314","2025-09-04 15:05:44.314","2025-09-04 16:05:44.314","F","4198656","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","dazuR5q0hD6yRw",,
"3594717","42662","688","2914886","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:59.390","2025-09-04 15:05:59.390","2025-09-04 16:05:59.390","F","4096","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","tsHVkbTNozChWQ",,
"3594716","42662","688","2914885","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:59.343","2025-09-04 15:05:59.343","2025-09-04 16:05:59.343","F","4352","555","MU Tilt End","EV_MU_TILT_ENDED","MU Tilt End","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","P1ketzSce5Nl9A",,
"3594720","42662","688","2914890","2025-09-04 15:05:58.000","2025-09-04 16:05:58.000","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:14.448","2025-09-04 15:06:14.448","2025-09-04 16:06:14.448","F","4198400","556","MU Tilt Start","EV_MU_TILT_STARTED","MU Tilt Start","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","uFY1DOiCwf6zIw",,
"3594721","42662","688","2914891","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:44.499","2025-09-04 15:06:44.499","2025-09-04 16:06:44.499","F","4096","555","MU Tilt End","EV_MU_TILT_ENDED","MU Tilt End","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","HTIGHBwRGL9Sdw",,
"3594722","42662","688","2914892","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:06:44.537","2025-09-04 15:06:44.537","2025-09-04 16:06:44.537","F","0","85","Power Restore","EV_MU_MAINS_END","Power Restore","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757041927.369866","A9LcevpN8A4cew",,
"3594727","42662","688","2914897","2025-09-04 15:08:57.000","2025-09-04 16:08:57.000","2025-09-04 15:08:57.000","2025-09-04 16:08:57.000","2025-09-04 15:09:14.764","2025-09-04 15:09:14.764","2025-09-04 16:09:14.764","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904151226.jsonl","home_office","2025-09-04","1757041927.369866","17fUXjvpNzVfBg",,
"3594808","42662","688","2915129","2025-09-04 15:39:07.000","2025-09-04 16:39:07.000","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:33.493","2025-09-04 15:39:33.493","2025-09-04 16:39:33.493","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250904154225.jsonl","home_office","2025-09-04","1757041927.369866","2qEnYB7pi/+78w",,
"3594809","42662","688","2915130","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:48.521","2025-09-04 15:39:48.521","2025-09-04 16:39:48.521","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250904154225.jsonl","home_office","2025-09-04","1757041927.369866","v7iXHaY2oGiBLw",,
"3594854","42662","688","2915200","2025-09-04 16:08:58.000","2025-09-04 17:08:58.000","2025-09-04 16:08:58.000","2025-09-04 17:08:58.000","2025-09-04 16:09:06.288","2025-09-04 16:09:06.288","2025-09-04 17:09:06.288","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904161226.jsonl","home_office","2025-09-04","1757041927.369866","qbRt61J9Ey+0oA",,
"3594931","42662","688","2915315","2025-09-04 17:08:59.000","2025-09-04 18:08:59.000","2025-09-04 17:08:59.000","2025-09-04 18:08:59.000","2025-09-04 17:09:11.705","2025-09-04 17:09:11.705","2025-09-04 18:09:11.705","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904171226.jsonl","home_office","2025-09-04","1757041927.369866","BsXRElKLfIR6Sw",,
"3605382","42662","688","2929844","2025-09-10 11:08:56.000","2025-09-10 12:08:56.000","2025-09-10 11:08:56.000","2025-09-10 12:08:56.000","2025-09-10 11:09:07.366","2025-09-10 11:09:07.366","2025-09-10 12:09:07.366","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910111226.jsonl","home_office","2025-09-10","1757559791.9666123","dTIqGx+llZJdGg",,
"3605483","42662","688","2929949","2025-09-10 12:08:56.000","2025-09-10 13:08:56.000","2025-09-10 12:08:56.000","2025-09-10 13:08:56.000","2025-09-10 12:09:13.119","2025-09-10 12:09:13.119","2025-09-10 13:09:13.119","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910121226.jsonl","home_office","2025-09-10","1757559791.9666123","jRGuslSCTceV/Q",,
"3605587","42662","688","2930053","2025-09-10 13:08:56.000","2025-09-10 14:08:56.000","2025-09-10 13:08:56.000","2025-09-10 14:08:56.000","2025-09-10 13:09:03.999","2025-09-10 13:09:03.999","2025-09-10 14:09:03.999","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910131226.jsonl","home_office","2025-09-10","1757559791.9666123","tCypvvRN5do0FA",,
"3605701","42662","688","2930176","2025-09-10 14:08:57.000","2025-09-10 15:08:57.000","2025-09-10 14:08:57.000","2025-09-10 15:08:57.000","2025-09-10 14:09:10.057","2025-09-10 14:09:10.057","2025-09-10 15:09:10.057","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910141225.jsonl","home_office","2025-09-10","1757559791.9666123","wBazhs43VDJ1JA",,
"3605774","42662","688","2930255","2025-09-10 14:44:24.000","2025-09-10 15:44:24.000","2025-09-10 14:44:24.000","2025-09-10 15:44:24.000","2025-09-10 14:51:29.138","2025-09-10 14:51:29.138","2025-09-10 15:51:29.138","F","0","634","An external device has connected to this device over BLE","EV_BLE_CONNECTION_CONNECTED","An external device has connected to this device over BLE","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757559791.9666123","ElHYtV5ZiAXe7g",,
"3605775","42662","688","2930256","2025-09-10 14:44:28.000","2025-09-10 15:44:28.000","2025-09-10 14:44:28.000","2025-09-10 15:44:28.000","2025-09-10 14:51:29.145","2025-09-10 14:51:29.145","2025-09-10 15:51:29.145","F","0","637","A BLE-connected external device has been disconnected due to inactivity","EV_BLE_CONNECTION_TIMED_OUT","A BLE-connected external device has been disconnected due to inactivity","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757559791.9666123","akkl5ienOhMc8g",,
"3605777","42662","688","2930258","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:44.185","2025-09-10 14:51:44.185","2025-09-10 15:51:44.185","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757559791.9666123","bB/0vxAUi/x8ww",,
"3605776","42662","688","2930257","2025-09-10 14:51:11.000","2025-09-10 15:51:11.000","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:29.151","2025-09-10 14:51:29.151","2025-09-10 15:51:29.151","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757559791.9666123","TOhcjvnPlNq8yQ",,
"3605872","42662","688","2930366","2025-09-10 15:08:59.000","2025-09-10 16:08:59.000","2025-09-10 15:08:59.000","2025-09-10 16:08:59.000","2025-09-10 15:09:16.580","2025-09-10 15:09:16.580","2025-09-10 16:09:16.580","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910151226.jsonl","home_office","2025-09-10","1757559791.9666123","Jq2vlL5EkE1Aaw",,
"3605970","42662","688","2930476","2025-09-10 16:08:59.000","2025-09-10 17:08:59.000","2025-09-10 16:08:59.000","2025-09-10 17:08:59.000","2025-09-10 16:09:06.909","2025-09-10 16:09:06.909","2025-09-10 17:09:06.909","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910161225.jsonl","home_office","2025-09-10","1757559791.9666123","Xei7NOKElARqxQ",,
"3606048","42662","688","2930567","2025-09-10 17:09:00.000","2025-09-10 18:09:00.000","2025-09-10 17:09:00.000","2025-09-10 18:09:00.000","2025-09-10 17:09:11.835","2025-09-10 17:09:11.835","2025-09-10 18:09:11.835","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910171226.jsonl","home_office","2025-09-10","1757559791.9666123","gbV8lGHqIkcCAw",,
"3603943","42662","688","2928317","2025-09-09 18:08:56.000","2025-09-09 19:08:56.000","2025-09-09 18:08:56.000","2025-09-09 19:08:56.000","2025-09-09 18:09:04.200","2025-09-09 18:09:04.200","2025-09-09 19:09:04.200","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","dXkJJc+2ixr8jA",,
"3604021","42662","688","2928405","2025-09-09 19:08:57.000","2025-09-09 20:08:57.000","2025-09-09 19:08:57.000","2025-09-09 20:08:57.000","2025-09-09 19:09:09.768","2025-09-09 19:09:09.768","2025-09-09 20:09:09.768","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","yY15BSn9i2vzsw",,
"3604096","42662","688","2928483","2025-09-09 20:08:57.000","2025-09-09 21:08:57.000","2025-09-09 20:08:57.000","2025-09-09 21:08:57.000","2025-09-09 20:09:15.673","2025-09-09 20:09:15.673","2025-09-09 21:09:15.673","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","w+6UdExqMx8nMg",,
"3604170","42662","688","2928558","2025-09-09 21:08:57.000","2025-09-09 22:08:57.000","2025-09-09 21:08:57.000","2025-09-09 22:08:57.000","2025-09-09 21:09:06.337","2025-09-09 21:09:06.337","2025-09-09 22:09:06.337","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","0s3A86k6M1m9ag",,
"3604247","42662","688","2928637","2025-09-09 22:08:56.000","2025-09-09 23:08:56.000","2025-09-09 22:08:56.000","2025-09-09 23:08:56.000","2025-09-09 22:09:11.734","2025-09-09 22:09:11.734","2025-09-09 23:09:11.734","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","REcFWu9p4iOYrA",,
"3604333","42662","688","2928725","2025-09-09 23:08:56.000","2025-09-10 00:08:56.000","2025-09-09 23:08:56.000","2025-09-10 00:08:56.000","2025-09-09 23:09:02.612","2025-09-09 23:09:02.612","2025-09-10 00:09:02.612","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","0nHhc2uihoD+5Q",,
"3604435","42662","688","2928831","2025-09-10 00:08:57.000","2025-09-10 01:08:57.000","2025-09-10 00:08:57.000","2025-09-10 01:08:57.000","2025-09-10 00:09:08.336","2025-09-10 00:09:08.336","2025-09-10 01:09:08.336","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","r2ONHRk6iG+yoQ",,
"3604509","42662","688","2928908","2025-09-10 01:08:56.000","2025-09-10 02:08:56.000","2025-09-10 01:08:56.000","2025-09-10 02:08:56.000","2025-09-10 01:09:14.161","2025-09-10 01:09:14.161","2025-09-10 02:09:14.161","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","7ikVehiyUtPFbQ",,
"3604585","42662","688","2928987","2025-09-10 02:08:56.000","2025-09-10 03:08:56.000","2025-09-10 02:08:56.000","2025-09-10 03:08:56.000","2025-09-10 02:09:04.326","2025-09-10 02:09:04.326","2025-09-10 03:09:04.326","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","ctin0HW75hVbzw",,
"3604661","42662","688","2929065","2025-09-10 03:08:55.000","2025-09-10 04:08:55.000","2025-09-10 03:08:55.000","2025-09-10 04:08:55.000","2025-09-10 03:09:09.316","2025-09-10 03:09:09.316","2025-09-10 04:09:09.316","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","AtmSw8Dt1/mK+g",,
"3604740","42662","688","2929147","2025-09-10 04:08:55.000","2025-09-10 05:08:55.000","2025-09-10 04:08:55.000","2025-09-10 05:08:55.000","2025-09-10 04:09:14.317","2025-09-10 04:09:14.317","2025-09-10 05:09:14.317","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","aGfGoylTQstXhA",,
"3604824","42662","688","2929234","2025-09-10 05:08:54.000","2025-09-10 06:08:54.000","2025-09-10 05:08:54.000","2025-09-10 06:08:54.000","2025-09-10 05:09:04.450","2025-09-10 05:09:04.450","2025-09-10 06:09:04.450","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757559791.9666123","jBqxHxGRsHIPKQ",,
